chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	name	EffectSize	strandPerturbationTarget	PerturbationTargetID	chrTSS	startTSS	endTSS	strandGene	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	measuredGeneSymbol	measuredEnsemblID	guideSpacerSeq	guideSeq	Significant	pValue	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	Notes
chr19	12782725	12783305	chr19:12782725-12783305:.	0.01284033	.	chr19:12782725-12783305:.	chr19	12992335	12992336	-	-0.014073942743328571	0.03975460274332857	DNASE2	ENSG00000105612	NA	NA	False	0.5365290851865852	0.961170824753044	0.9999713556185409	1.0	1	TRUE	NA
chr19	12787065	12787585	chr19:12787065-12787585:.	0.00459941	.	chr19:12787065-12787585:.	chr19	12992335	12992336	-	-0.017205896771246905	0.02640471677124691	DNASE2	ENSG00000105612	NA	NA	False	0.6955376453407842	0.961170824753044	0.9999999999609821	1.0	1	TRUE	NA
chr19	12791925	12792425	chr19:12791925-12792425:.	-0.00068241	.	chr19:12791925-12792425:.	chr19	12992335	12992336	-	-0.022851116347465106	0.021486296347465104	DNASE2	ENSG00000105612	NA	NA	False	0.9571321916844596	0.9972118396904309	0.999999999918185	1.0	1	TRUE	NA
chr19	12792485	12792985	chr19:12792485-12792985:.	0.00967226	.	chr19:12792485-12792985:.	chr19	12992335	12992336	-	-0.014875868333815016	0.034220388333815015	DNASE2	ENSG00000105612	NA	NA	False	0.4846555374395274	0.961170824753044	0.999999980982297	1.0	1	TRUE	NA
chr19	12807205	12807765	chr19:12807205-12807765:.	-0.03212299	.	chr19:12807205-12807765:.	chr19	12992335	12992336	-	-0.06578349954726796	0.0015375195472679681	DNASE2	ENSG00000105612	NA	NA	False	0.027217341430438642	0.45103022941869697	0.999968256851946	1.0	1	TRUE	NA
chr19	12813805	12814305	chr19:12813805-12814305:.	-0.00303834	.	chr19:12813805-12814305:.	chr19	12992335	12992336	-	-0.02335523514806165	0.01727855514806165	DNASE2	ENSG00000105612	NA	NA	False	0.8073899234545141	0.9670145519054281	0.999999999996446	1.0	1	TRUE	NA
chr19	12827685	12828205	chr19:12827685-12828205:.	0.03111294	.	chr19:12827685-12828205:.	chr19	12992335	12992336	-	0.009281426356238836	0.05294445364376116	DNASE2	ENSG00000105612	NA	NA	False	0.06445318966464879	0.6128529326693879	0.999999989769205	1.0	1	TRUE	NA
chr19	12832705	12833225	chr19:12832705-12833225:.	0.000188	.	chr19:12832705-12833225:.	chr19	12992335	12992336	-	-0.01992695809011847	0.02030295809011847	DNASE2	ENSG00000105612	NA	NA	False	0.9839385584214372	0.9972118396904309	0.99999999999936	1.0	1	TRUE	NA
chr19	12833305	12833805	chr19:12833305-12833805:.	0.00813322	.	chr19:12833305-12833805:.	chr19	12992335	12992336	-	-0.00939624914928679	0.02566268914928679	DNASE2	ENSG00000105612	NA	NA	False	0.5060742213306311	0.961170824753044	0.999999999999997	1.0	1	TRUE	NA
chr19	12834545	12835045	chr19:12834545-12835045:.	-0.0093243	.	chr19:12834545-12835045:.	chr19	12992335	12992336	-	-0.03082544611262534	0.012176846112625338	DNASE2	ENSG00000105612	NA	NA	False	0.4544879351333566	0.9585563722812609	0.999999999956689	1.0	1	TRUE	NA
chr19	12845325	12845825	chr19:12845325-12845825:.	0.00487322	.	chr19:12845325-12845825:.	chr19	12992335	12992336	-	-0.016829140142236562	0.026575580142236564	DNASE2	ENSG00000105612	NA	NA	False	0.6852010529480856	0.961170824753044	0.999999999955662	1.0	1	TRUE	NA
chr19	12847665	12848165	chr19:12847665-12848165:.	-0.00076369	.	chr19:12847665-12848165:.	chr19	12992335	12992336	-	-0.02273825044069124	0.021210870440691237	DNASE2	ENSG00000105612	NA	NA	False	0.9557069230698924	0.9972118396904309	0.9999999997981659	1.0	1	TRUE	NA
chr19	12868285	12868805	chr19:12868285-12868805:.	0.00852962	.	chr19:12868285-12868805:.	chr19	12992335	12992336	-	-0.013281175595430439	0.030340415595430437	DNASE2	ENSG00000105612	NA	NA	False	0.4296390797862253	0.9585563722812609	0.999999999988282	1.0	1	TRUE	NA
chr19	12871305	12871845	chr19:12871305-12871845:.	0.02447016	.	chr19:12871305-12871845:.	chr19	12992335	12992336	-	-0.007249283578598106	0.056189603578598105	DNASE2	ENSG00000105612	NA	NA	False	0.13488219782535024	0.7823167473870308	0.9999682526698109	1.0	1	TRUE	NA
chr19	12876785	12877345	chr19:12876785-12877345:.	0.00311836	.	chr19:12876785-12877345:.	chr19	12992335	12992336	-	-0.017052097473715302	0.023288817473715303	DNASE2	ENSG00000105612	NA	NA	False	0.7701271331169605	0.961170824753044	0.999999999999665	1.0	1	TRUE	NA
chr19	12886305	12886825	chr19:12886305-12886825:.	0.04613057	.	chr19:12886305-12886825:.	chr19	12992335	12992336	-	0.026990947449321484	0.06527019255067852	DNASE2	ENSG00000105612	NA	NA	True	0.0004548657246890837	0.0175881413546446	0.9999999999992121	1.0	1	TRUE	NA
chr19	12888325	12888845	chr19:12888325-12888845:.	0.00677775	.	chr19:12888325-12888845:.	chr19	12992335	12992336	-	-0.016022412550921867	0.029577912550921865	DNASE2	ENSG00000105612	NA	NA	False	0.5772712293539959	0.961170824753044	0.999999999673817	1.0	1	TRUE	NA
chr19	12889945	12890545	chr19:12889945-12890545:.	0.01732239	.	chr19:12889945-12890545:.	chr19	12992335	12992336	-	-0.0038917063392639693	0.03853648633926397	DNASE2	ENSG00000105612	NA	NA	False	0.16431191339065135	0.8026219284213241	0.999999999972448	1.0	1	TRUE	NA
chr19	12893105	12893985	chr19:12893105-12893985:.	-0.00964688	.	chr19:12893105-12893985:.	chr19	12992335	12992336	-	-0.024299988213203134	0.005006228213203134	DNASE2	ENSG00000105612	NA	NA	False	0.2750123168798214	0.9382773164135079	1.0	1.0	1	TRUE	NA
chr19	12895265	12895785	chr19:12895265-12895785:.	0.0233493	.	chr19:12895265-12895785:.	chr19	12992335	12992336	-	-0.007737436031414226	0.054436036031414226	DNASE2	ENSG00000105612	NA	NA	False	0.1796433953094599	0.8026219284213241	0.999960030256814	1.0	1	TRUE	NA
chr19	12900645	12901165	chr19:12900645-12901165:.	-0.00419546	.	chr19:12900645-12901165:.	chr19	12992335	12992336	-	-0.022040673872977742	0.013649753872977744	DNASE2	ENSG00000105612	NA	NA	False	0.6728765834428577	0.961170824753044	1.0	1.0	1	TRUE	NA
chr19	12902005	12902545	chr19:12902005-12902545:.	0.01726772	.	chr19:12902005-12902545:.	chr19	12992335	12992336	-	0.0013604544289490088	0.03317498557105099	DNASE2	ENSG00000105612	NA	NA	False	0.10671822550146427	0.7281949504805799	1.0	1.0	1	TRUE	NA
chr19	12904165	12904665	chr19:12904165-12904665:.	0.01507987	.	chr19:12904165-12904665:.	chr19	12992335	12992336	-	-0.0026521896901388915	0.032811929690138894	DNASE2	ENSG00000105612	NA	NA	False	0.15243526550661554	0.8026219284213241	1.0	1.0	1	TRUE	NA
chr19	12906845	12907745	chr19:12906845-12907745:.	0.00358214	.	chr19:12906845-12907745:.	chr19	12992335	12992336	-	-0.0142594802377886	0.0214237602377886	DNASE2	ENSG00000105612	NA	NA	False	0.7232919568427253	0.961170824753044	1.0	1.0	1	TRUE	NA
chr19	12912425	12912945	chr19:12912425-12912945:.	-0.00016722	.	chr19:12912425-12912945:.	chr19	12992335	12992336	-	-0.023900955205664258	0.02356651520566426	DNASE2	ENSG00000105612	NA	NA	False	0.9909411558101536	0.9972118396904309	0.9999999995695409	1.0	1	TRUE	NA
chr19	12916645	12917605	chr19:12916645-12917605:.	0.01044646	.	chr19:12916645-12917605:.	chr19	12992335	12992336	-	-0.004084652401862555	0.024977572401862554	DNASE2	ENSG00000105612	NA	NA	False	0.2527660211256105	0.927309043433409	1.0	1.0	1	TRUE	NA
chr19	12935945	12936745	chr19:12935945-12936745:.	-0.0098335	.	chr19:12935945-12936745:.	chr19	12992335	12992336	-	-0.023484282238438056	0.003817282238438054	DNASE2	ENSG00000105612	NA	NA	False	0.3218534030888642	0.9585563722812609	1.0	1.0	1	TRUE	NA
chr19	12939125	12939705	chr19:12939125-12939705:.	-0.01174779	.	chr19:12939125-12939705:.	chr19	12992335	12992336	-	-0.040878047780686884	0.01738246778068689	DNASE2	ENSG00000105612	NA	NA	False	0.3771008528001033	0.9585563722812609	0.9999990605163409	1.0	1	TRUE	NA
chr19	12941285	12941805	chr19:12941285-12941805:.	0.0053358	.	chr19:12941285-12941805:.	chr19	12992335	12992336	-	-0.01426631801550086	0.02493791801550086	DNASE2	ENSG00000105612	NA	NA	False	0.6694699195803155	0.961170824753044	0.9999999999989109	1.0	1	TRUE	NA
chr19	12943165	12943725	chr19:12943165-12943725:.	0.01141544	.	chr19:12943165-12943725:.	chr19	12992335	12992336	-	-0.008691164628675039	0.03152204462867504	DNASE2	ENSG00000105612	NA	NA	False	0.3020720497047392	0.9585563722812609	0.999999999999569	1.0	1	TRUE	NA
chr19	12946045	12946545	chr19:12946045-12946545:.	0.00693561	.	chr19:12946045-12946545:.	chr19	12992335	12992336	-	-0.013370028347622654	0.027241248347622656	DNASE2	ENSG00000105612	NA	NA	False	0.5522323809904444	0.961170824753044	0.999999999998366	1.0	1	TRUE	NA
chr19	12947025	12947525	chr19:12947025-12947525:.	0.01808981	.	chr19:12947025-12947525:.	chr19	12992335	12992336	-	0.0009749316152123273	0.03520468838478767	DNASE2	ENSG00000105612	NA	NA	False	0.12786587834172955	0.7823167473870308	1.0	1.0	1	TRUE	NA
chr19	12948705	12949465	chr19:12948705-12949465:.	-8.651e-05	.	chr19:12948705-12949465:.	chr19	12992335	12992336	-	-0.020583184603406038	0.020410164603406035	DNASE2	ENSG00000105612	NA	NA	False	0.9972118396904316	0.9972118396904309	0.999999999985795	1.0	1	TRUE	NA
chr19	12951265	12951825	chr19:12951265-12951825:.	0.01964308	.	chr19:12951265-12951825:.	chr19	12992335	12992336	-	0.002946008985284975	0.03634015101471502	DNASE2	ENSG00000105612	NA	NA	False	0.06868179417846593	0.6128529326693879	1.0	1.0	1	TRUE	NA
chr19	12951925	12952425	chr19:12951925-12952425:.	0.01311288	.	chr19:12951925-12952425:.	chr19	12992335	12992336	-	-0.0030575637918012454	0.029283323791801246	DNASE2	ENSG00000105612	NA	NA	False	0.2340453509463526	0.927309043433409	1.0	1.0	1	TRUE	NA
chr19	12958325	12958825	chr19:12958325-12958825:.	-0.00042836	.	chr19:12958325-12958825:.	chr19	12992335	12992336	-	-0.023309628140717978	0.02245290814071798	DNASE2	ENSG00000105612	NA	NA	False	0.9736120111440504	0.9972118396904309	0.9999999997886841	1.0	1	TRUE	NA
chr19	12977965	12978745	chr19:12977965-12978745:.	0.00318829	.	chr19:12977965-12978745:.	chr19	12992335	12992336	-	-0.015114477743409304	0.021491057743409304	DNASE2	ENSG00000105612	NA	NA	False	0.7379800590427035	0.961170824753044	1.0	1.0	1	TRUE	NA
chr19	12983025	12983525	chr19:12983025-12983525:.	-0.00110452	.	chr19:12983025-12983525:.	chr19	12992335	12992336	-	-0.038548953726454185	0.03633991372645419	DNASE2	ENSG00000105612	NA	NA	False	0.9516386900175681	0.9972118396904309	0.9994873458526021	1.0	1	TRUE	NA
chr19	12983645	12984185	chr19:12983645-12984185:.	0.01400138	.	chr19:12983645-12984185:.	chr19	12992335	12992336	-	-0.015634467505663698	0.0436372275056637	DNASE2	ENSG00000105612	NA	NA	False	0.3744188398422661	0.9585563722812609	0.9999930683658771	1.0	1	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr19	12992145	12992645	chr19:12992145-12992645:.	0.39329273	.	chr19:12992145-12992645:.	chr19	12992335	12992336	-	0.35626278886878726	0.4303226711312127	DNASE2	ENSG00000105612	NA	NA	True	7.151472513527549e-153	8.295708115691957e-151	0.9999434738886271	1.0	1	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr19	12995825	12996325	chr19:12995825-12996325:.	0.02260058	.	chr19:12995825-12996325:.	chr19	12992335	12992336	-	0.0006084977860399306	0.04459266221396006	DNASE2	ENSG00000105612	NA	NA	False	0.05523740229234792	0.6128529326693879	0.999999999948811	1.0	1	TRUE	NA
chr19	12996905	12998745	chr19:12996905-12998745:.	-0.02149957	.	chr19:12996905-12998745:.	chr19	12992335	12992336	-	-0.035071999364450206	-0.007927140635549794	DNASE2	ENSG00000105612	NA	NA	False	0.0032515882990382288	0.0942960606721086	1.0	1.0	1	TRUE	NA
chr19	13001505	13002005	chr19:13001505-13002005:.	0.00235496	.	chr19:13001505-13002005:.	chr19	12992335	12992336	-	-0.020516901453906417	0.025226821453906416	DNASE2	ENSG00000105612	NA	NA	False	0.8503058990892552	0.9670145519054281	0.9999999993999941	1.0	1	TRUE	NA
chr19	13019305	13019805	chr19:13019305-13019805:.	-0.01401717	.	chr19:13019305-13019805:.	chr19	12992335	12992336	-	-0.043807773481252206	0.015773433481252208	DNASE2	ENSG00000105612	NA	NA	False	0.33974713828326697	0.9585563722812609	0.999996274872154	1.0	1	TRUE	NA
chr19	13029905	13030425	chr19:13029905-13030425:.	0.0051321	.	chr19:13029905-13030425:.	chr19	12992335	12992336	-	-0.01855186425404086	0.02881606425404086	DNASE2	ENSG00000105612	NA	NA	False	0.6520445116676822	0.961170824753044	0.999999999431188	1.0	1	TRUE	NA
chr19	13044365	13044885	chr19:13044365-13044885:.	0.00504874	.	chr19:13044365-13044885:.	chr19	12992335	12992336	-	-0.013687397293702528	0.023784877293702527	DNASE2	ENSG00000105612	NA	NA	False	0.6578342591848374	0.961170824753044	0.999999999999977	1.0	1	TRUE	NA
chr19	13044985	13045485	chr19:13044985-13045485:.	0.04706543	.	chr19:13044985-13045485:.	chr19	12992335	12992336	-	-0.011638386301175078	0.10576924630117507	DNASE2	ENSG00000105612	NA	NA	False	0.037160875279601394	0.53883269155422	0.9612504513863559	0.9999999999922969	1	TRUE	NA
chr19	13047265	13047765	chr19:13047265-13047765:.	-0.03071447	.	chr19:13047265-13047765:.	chr19	12992335	12992336	-	-0.057599600115938523	-0.0038293398840614744	DNASE2	ENSG00000105612	NA	NA	False	0.05998138913703014	0.6128529326693879	0.9999986748428342	1.0	1	TRUE	NA
chr19	13049025	13049525	chr19:13049025-13049525:.	0.00958183	.	chr19:13049025-13049525:.	chr19	12992335	12992336	-	-0.011209153394725765	0.030372813394725764	DNASE2	ENSG00000105612	NA	NA	False	0.4130394663026903	0.9585563722812609	0.999999999995252	1.0	1	TRUE	NA
chr19	13056305	13057565	chr19:13056305-13057565:.	0.01568882	.	chr19:13056305-13057565:.	chr19	12992335	12992336	-	0.0006752902393175799	0.030702349760682417	DNASE2	ENSG00000105612	NA	NA	False	0.07785866303836113	0.6451146366035639	1.0	1.0	1	TRUE	NA
chr19	13067845	13068345	chr19:13067845-13068345:.	0.01480384	.	chr19:13067845-13068345:.	chr19	12992335	12992336	-	-0.0008339454676486949	0.030441625467648697	DNASE2	ENSG00000105612	NA	NA	False	0.20011432761338468	0.8501597136791429	1.0	1.0	1	TRUE	NA
chr19	13075665	13076805	chr19:13075665-13076805:.	0.00686202	.	chr19:13075665-13076805:.	chr19	12992335	12992336	-	-0.008626315022412465	0.022350355022412463	DNASE2	ENSG00000105612	NA	NA	False	0.4478107708438651	0.9585563722812609	1.0	1.0	1	TRUE	NA
chr19	13085005	13085525	chr19:13085005-13085525:.	0.00720828	.	chr19:13085005-13085525:.	chr19	12992335	12992336	-	-0.017436017680004853	0.03185257768000485	DNASE2	ENSG00000105612	NA	NA	False	0.6481345010773853	0.961170824753044	0.9999998782117321	1.0	1	TRUE	NA
chr19	13088545	13089065	chr19:13088545-13089065:.	0.01120733	.	chr19:13088545-13089065:.	chr19	12992335	12992336	-	-0.007945777730164838	0.030360437730164835	DNASE2	ENSG00000105612	NA	NA	False	0.3501010049423905	0.9585563722812609	0.999999999999837	1.0	1	TRUE	NA
chr19	13094325	13094825	chr19:13094325-13094825:.	0.01949562	.	chr19:13094325-13094825:.	chr19	12992335	12992336	-	-0.0053745056653339805	0.04436574566533398	DNASE2	ENSG00000105612	NA	NA	False	0.12846687562675166	0.7823167473870308	0.999999989259789	1.0	1	TRUE	NA
chr19	13095965	13096465	chr19:13095965-13096465:.	0.00622924	.	chr19:13095965-13096465:.	chr19	12992335	12992336	-	-0.021139153203608856	0.033597633203608854	DNASE2	ENSG00000105612	NA	NA	False	0.6698116475219376	0.961170824753044	0.999999374657321	1.0	1	TRUE	NA
chr19	13107305	13107805	chr19:13107305-13107805:.	-0.00534169	.	chr19:13107305-13107805:.	chr19	12992335	12992336	-	-0.024481175598140885	0.013797795598140886	DNASE2	ENSG00000105612	NA	NA	False	0.6238698575224897	0.961170824753044	0.999999999999976	1.0	1	TRUE	NA
chr19	13123985	13124525	chr19:13123985-13124525:.	-0.00230154	.	chr19:13123985-13124525:.	chr19	12992335	12992336	-	-0.021243598239467275	0.016640518239467272	DNASE2	ENSG00000105612	NA	NA	False	0.8500445656992228	0.9670145519054281	0.999999999999916	1.0	1	TRUE	NA
chr19	13127205	13127805	chr19:13127205-13127805:.	-0.00171102	.	chr19:13127205-13127805:.	chr19	12992335	12992336	-	-0.029267494436651383	0.025845454436651382	DNASE2	ENSG00000105612	NA	NA	False	0.9174674886038788	0.9972118396904309	0.999998015402718	1.0	1	TRUE	NA
chr19	13133545	13134045	chr19:13133545-13134045:.	-0.00391628	.	chr19:13133545-13134045:.	chr19	12992335	12992336	-	-0.027717199353533308	0.019884639353533306	DNASE2	ENSG00000105612	NA	NA	False	0.7928816794244636	0.9670145519054281	0.9999999829318571	1.0	1	TRUE	NA
chr19	13144765	13145325	chr19:13144765-13145325:.	-0.01052227	.	chr19:13144765-13145325:.	chr19	12992335	12992336	-	-0.03283040126672852	0.011785861266728523	DNASE2	ENSG00000105612	NA	NA	False	0.3801553362393089	0.9585563722812609	0.9999999998952759	1.0	1	TRUE	NA
chr19	13162305	13162805	chr19:13162305-13162805:.	0.00552133	.	chr19:13162305-13162805:.	chr19	12992335	12992336	-	-0.01606095306714897	0.027103613067148973	DNASE2	ENSG00000105612	NA	NA	False	0.66025587749586	0.961170824753044	0.999999999932884	1.0	1	TRUE	NA
chr19	13172085	13172605	chr19:13172085-13172605:.	0.00093971	.	chr19:13172085-13172605:.	chr19	12992335	12992336	-	-0.01870959544126911	0.02058901544126911	DNASE2	ENSG00000105612	NA	NA	False	0.9347693204606076	0.9972118396904309	0.999999999999491	1.0	1	TRUE	NA
chr19	13180365	13180865	chr19:13180365-13180865:.	0.00224415	.	chr19:13180365-13180865:.	chr19	12992335	12992336	-	-0.01653119479827332	0.021019494798273322	DNASE2	ENSG00000105612	NA	NA	False	0.8432271520206329	0.9670145519054281	0.9999999999999709	1.0	1	TRUE	NA
chr19	13190225	13190725	chr19:13190225-13190725:.	0.0173991	.	chr19:13190225-13190725:.	chr19	12992335	12992336	-	-0.002233458372167353	0.037031658372167355	DNASE2	ENSG00000105612	NA	NA	False	0.17827868033791014	0.8026219284213241	0.9999999999980781	1.0	1	TRUE	NA
chr19	13204505	13205025	chr19:13204505-13205025:.	-0.00603839	.	chr19:13204505-13205025:.	chr19	12992335	12992336	-	-0.02527525378534381	0.013198473785343806	DNASE2	ENSG00000105612	NA	NA	False	0.5742994035367097	0.961170824753044	0.999999999999974	1.0	1	TRUE	NA
chr19	13208405	13209625	chr19:13208405-13209625:.	-0.00871544	.	chr19:13208405-13209625:.	chr19	12992335	12992336	-	-0.02326218259664755	0.0058313025966475526	DNASE2	ENSG00000105612	NA	NA	False	0.3329446807186359	0.9585563722812609	1.0	1.0	1	TRUE	NA
chr19	13213425	13214345	chr19:13213425-13214345:.	-0.03136535	.	chr19:13213425-13214345:.	chr19	12992335	12992336	-	-0.04695335489689439	-0.015777345103105613	DNASE2	ENSG00000105612	NA	NA	True	0.00010793214747032966	0.0062600645532791205	1.0	1.0	1	TRUE	NA
chr19	13215145	13215725	chr19:13215145-13215725:.	-0.00493673	.	chr19:13215145-13215725:.	chr19	12992335	12992336	-	-0.025786500325438517	0.015913040325438516	DNASE2	ENSG00000105612	NA	NA	False	0.6600833818086377	0.961170824753044	0.999999999997692	1.0	1	TRUE	NA
chr19	13227385	13228345	chr19:13227385-13228345:.	-0.00128341	.	chr19:13227385-13228345:.	chr19	12992335	12992336	-	-0.023630394222812424	0.021063574222812426	DNASE2	ENSG00000105612	NA	NA	False	0.9239999814115328	0.9972118396904309	0.9999999996352221	1.0	1	TRUE	NA
chr19	13228625	13229205	chr19:13228625-13229205:.	-0.02431323	.	chr19:13228625-13229205:.	chr19	12992335	12992336	-	-0.04514766150366595	-0.003478798496334052	DNASE2	ENSG00000105612	NA	NA	False	0.05993754505976742	0.6128529326693879	0.9999999999786279	1.0	1	TRUE	NA
chr19	13229485	13229985	chr19:13229485-13229985:.	0.00621238	.	chr19:13229485-13229985:.	chr19	12992335	12992336	-	-0.01488975732920703	0.02731451732920703	DNASE2	ENSG00000105612	NA	NA	False	0.6011696788871268	0.961170824753044	0.9999999999887271	1.0	1	TRUE	NA
