chr1	20613400	20615000	3
chr1	20660700	20661600	3
chr1	20696500	20698500	7
chr1	20698600	20699000	1
chr1	21021800	21023000	4
chr1	21149300	21150700	3
chr1	21151400	21152800	3
chr1	21328800	21330200	3
chr1	21574500	21575300	2
chr1	21606900	21607900	4
chr1	21621800	21622600	3
chr1	21622700	21623400	4
chr1	21626700	21627400	2
chr1	21638800	21640000	4
chr1	21659300	21660100	3
chr1	21764600	21765500	2
chr1	21861600	21862300	2
chr1	21930900	21932300	3
chr1	21933500	21934500	4
chr1	21936600	21937500	3
chr1	21955900	21956900	4
chr1	21957000	21957700	3
chr1	22039400	22040500	4
chr1	22052500	22053300	3
chr1	22428700	22429200	2
chr1	22689500	22690100	1
chr1	22830800	22831200	1
chr1	22831500	22832000	2
chr1	22832100	22833000	3
chr1	23108600	23109700	2
chr1	23216700	23217900	4
chr1	23376200	23377900	2
chr1	23378200	23378600	1
chr1	23402400	23403200	3
chr1	23403800	23404400	2
chr1	23478700	23479400	1
chr1	23497600	23498100	2
chr1	23562600	23563400	3
chr1	23563600	23565200	4
chr1	23576600	23577900	4
chr1	23592800	23593500	2
chr1	23634300	23635800	3
chr1	23691600	23692400	2
chr1	23964700	23965400	3
chr1	24018400	24019500	4
chr1	24046000	24047700	5
chr1	24107300	24108400	2
chr1	24108500	24109300	2
chr1	24149900	24150800	3
chr1	24364200	24366500	5
chr1	24677900	24678300	2
chr1	24719100	24719600	2
chr1	25239600	25240700	4
chr1	25568000	25570300	7
chr1	25889200	25890400	2
chr1	25890500	25891000	3
chr1	25891400	25892100	2
chr1	25892600	25893000	2
chr1	26234000	26234800	4
chr1	26302600	26303600	3
chr1	26500100	26501400	4
chr1	26501500	26501900	2
chr1	26620000	26620500	2
chr1	26620700	26622100	5
chr1	26889600	26890400	3
chr1	27031000	27032400	4
chr1	27033400	27034200	3
chr1	27105400	27106500	3
chr1	27331900	27332500	1
chr1	27347100	27348400	4
chr1	27357100	27357700	3
chr1	27503900	27504400	2
chr1	27505000	27505500	2
chr1	27517800	27518700	4
chr1	27525500	27525900	1
chr1	27526500	27526900	1
chr1	27527200	27527600	1
chr1	27527800	27528900	5
chr1	27529000	27529300	2
chr1	27537400	27537800	2
chr1	27538800	27539200	1
chr1	27539600	27540000	2
chr1	27542800	27543800	3
chr1	27544400	27545000	3
chr1	27556200	27557200	4
chr1	27557400	27558300	2
chr1	27558700	27559100	1
chr1	27560200	27560800	2
chr1	27563300	27564300	2
chr1	27564500	27565200	3
chr1	27567400	27568500	4
chr1	27568600	27569900	5
chr1	27570300	27571000	3
chr1	27572000	27572900	2
chr1	27589600	27591900	6
chr1	27598900	27600500	5
chr1	27650200	27651100	3
chr1	27651200	27651600	1
chr1	27658500	27660200	5
chr1	27662500	27663300	3
chr1	27667400	27668000	1
chr1	27830600	27831400	2
chr1	27913900	27914700	3
chr1	27966400	27967300	3
chr1	28078900	28079500	2
chr1	28128800	28129700	2
chr1	28196400	28197400	2
chr1	28247000	28247400	2
chr1	28248100	28248800	3
chr1	28249000	28249600	2
chr1	28249700	28250300	2
chr1	28313700	28314400	2
chr1	28345700	28346900	3
chr1	28350900	28351300	1
chr1	28351600	28352000	2
chr1	28352200	28352700	2
chr1	28352800	28353300	1
chr1	28365800	28366600	1
chr1	28480200	28480800	2
chr1	28483100	28483600	0
chr1	28500600	28501900	2
chr1	28505800	28506700	2
chr1	28512000	28512800	2
chr1	28513300	28514100	3
chr1	28514800	28515200	1
chr1	28518100	28518900	3
chr1	28521300	28522100	3
chr1	28523900	28524500	0
chr1	28524600	28526100	3
chr1	28526200	28526600	2
chr1	28526900	28527400	1
chr1	28534800	28535600	2
chr1	28540900	28541300	3
chr1	28552900	28553700	3
chr1	28574700	28575300	2
chr1	28601400	28602400	3
chr1	28602700	28603300	3
chr1	28635500	28636600	1
chr1	28718900	28719600	2
chr1	28720200	28721300	2
chr1	28722000	28722900	1
chr1	28751200	28752000	2
chr1	28845800	28846500	2
chr1	28882300	28882800	2
chr1	28958800	28959400	2
chr1	28959900	28960800	1
chr1	28971400	28972600	3
chr1	28972700	28973500	3
chr1	28973600	28974000	2
chr1	29569600	29570400	1
chr1	29638900	29639600	2
chr1	29639700	29640700	3
chr1	30083200	30084600	4
chr1	30782500	30783100	3
chr1	30797000	30798500	5
chr1	31154200	31155100	3
chr1	31169800	31171300	4
chr1	31397100	31397800	3
chr1	31587700	31588100	2
chr1	31588200	31589400	3
chr1	31788000	31789400	5
chr1	31798100	31798900	3
chr1	31928600	31929200	2
chr1	31931000	31931700	2
chr1	31932100	31932500	1
chr1	31932600	31933500	3
chr1	31942300	31942900	1
chr1	31943800	31945200	6
chr1	31954600	31955800	4
chr1	31956000	31956600	2
chr1	32003200	32004000	1
chr1	32059700	32061300	2
chr1	32062300	32062800	1
chr1	32063200	32063700	2
chr1	32100900	32102100	3
chr1	32103700	32104200	0
chr1	32115800	32116500	2
chr1	32132900	32133300	1
chr1	32134200	32134600	0
chr1	32138400	32139500	2
chr1	32222200	32223000	3
chr1	32226000	32226700	0
chr1	32231700	32232400	1
chr1	32331500	32333100	4
chr1	32350600	32352400	6
chr1	32401000	32401500	1
chr1	32447700	32448200	1
chr1	32448600	32449000	2
chr1	32492600	32493100	1
chr1	32500200	32501300	4
chr1	32611700	32612600	3
chr1	32712000	32712800	2
chr1	32715400	32716300	2
chr1	32716800	32717600	3
chr1	32724700	32726100	4
chr1	32730000	32730500	2
chr1	32736900	32737800	2
chr1	32757700	32758300	2
chr1	32758400	32758800	2
chr1	32759200	32759600	1
chr1	32760200	32760600	1
chr1	32761000	32762400	4
chr1	32768500	32769200	2
chr1	32769300	32770700	5
chr1	32772200	32776200	11
chr1	32789300	32789700	1
chr1	32791800	32792500	1
chr1	32816700	32817600	2
chr1	32893000	32893700	3
chr1	32933600	32934600	3
chr1	32954200	32954600	1
chr1	32988500	32990000	4
chr1	32990700	32991100	1
chr1	32991300	32992200	2
chr1	32992300	32992700	1
chr1	32992800	32993300	3
chr1	32993400	32994600	4
chr1	33098300	33098700	1
chr1	33099100	33100100	2
chr1	33100500	33100900	1
chr1	33126400	33128200	5
chr1	33218800	33219600	3
chr1	33219700	33220100	2
chr1	33220600	33221700	3
chr1	33424700	33425500	1
chr1	33428500	33429400	1
chr1	33429600	33431200	6
chr1	33435700	33437500	4
chr1	33443200	33444200	3
chr1	33454500	33455300	1
chr1	34761500	34762600	3
chr1	34763000	34764300	4
chr1	34852800	34853700	3
chr1	35192500	35193400	3
chr1	35287300	35287700	0
chr1	35288100	35289200	3
chr1	35468000	35468900	2
chr1	35637300	35638100	2
chr1	35641100	35641700	2
chr1	36034600	36035100	1
chr1	36083900	36084700	3
chr1	36097400	36098100	3
chr1	36148900	36149700	4
chr1	36159400	36160900	5
chr1	36161000	36162000	4
chr1	36172400	36173300	2
chr1	36187900	36188600	3
chr1	36248100	36248600	1
chr1	36257000	36258000	3
chr1	36258600	36259100	3
chr1	36284500	36285500	2
chr1	36299700	36301000	2
chr1	36301900	36302500	0
chr1	36343100	36343600	3
chr1	36350500	36351100	2
chr1	36351300	36353100	6
chr1	36368700	36370300	4
chr1	36372400	36372900	1
chr1	36373100	36373800	2
chr1	36374800	36375200	1
chr1	36376100	36377000	2
chr1	36377500	36378400	2
chr1	36400300	36401300	2
chr1	36401400	36402200	3
chr1	36402400	36402800	1
chr1	36436500	36437400	1
chr1	37394600	37395400	2
chr1	37534500	37535200	2
chr1	37553800	37554500	3
chr1	37595500	37596100	2
chr1	37690100	37690700	2
chr1	37691600	37692400	3
chr1	37739600	37740000	0
chr1	37752700	37753300	3
chr1	37865300	37866200	3
chr1	37997400	37998000	3
chr1	37998100	37999600	2
chr1	37999800	38000200	2
chr1	38000500	38000900	2
chr1	38001300	38001900	2
chr1	38008900	38009700	1
chr1	38015600	38016500	3
chr1	38063900	38064900	4
chr1	39191200	39192500	2
chr1	39193200	39193700	2
chr1	39609400	39610100	3
chr1	40241400	40241800	2
chr1	40242200	40242900	3
chr1	40645700	40646500	2
chr1	40769500	40770300	1
chr1	40875000	40875400	1
chr1	40875600	40876700	4
chr1	40876900	40878100	2
chr1	40878300	40878800	2
chr1	40897300	40897800	1
chr1	40898100	40899600	3
chr1	40899700	40900100	2
chr1	40901600	40902400	3
chr1	40919300	40920200	2
chr1	40967400	40968000	2
chr1	40968200	40969000	2
chr1	40979500	40980400	4
chr1	41002900	41003800	2
chr1	41017600	41018200	1
chr1	41108600	41109500	4
chr1	41109600	41110800	5
chr1	41330800	41331500	2
chr1	41341700	41342800	1
chr1	41380900	41382100	3
chr1	41417700	41419200	5
chr1	41423700	41424600	2
chr1	41433000	41433900	2
chr1	41683600	41684800	3
chr1	41839900	41841400	2
chr1	41841500	41841900	1
chr1	41935700	41936700	1
chr1	41953400	41954200	1
chr1	41955200	41956700	3
chr1	41956900	41957300	0
chr1	42923900	42925000	4
chr1	42925500	42927300	6
chr1	42927500	42928800	4
chr1	42929100	42929500	2
chr1	42931000	42931400	2
chr1	42932200	42932600	2
chr1	42933300	42934300	3
chr1	42935500	42935900	2
chr1	42936500	42936800	1
chr1	42937300	42938100	2
chr1	42938300	42939800	6
chr1	42940300	42940700	1
chr1	42943200	42943600	2
chr1	42943800	42944200	1
chr1	42944500	42945000	3
chr1	42946100	42946600	2
chr1	42947100	42947700	3
chr1	42948200	42948600	1
chr1	42949200	42950800	4
chr1	42952200	42952700	2
chr1	42953000	42954200	4
chr1	42954400	42955300	2
chr1	42955400	42956000	2
chr1	42963200	42964100	4
chr1	42965800	42966300	1
chr1	42966800	42968000	4
chr1	42998900	42999800	1
chr1	43006000	43006400	2
chr1	43006600	43008900	7
chr1	43069300	43069900	2
chr1	43171600	43172500	4
chr1	43206300	43206700	1
chr1	43207000	43207400	2
chr1	43207500	43208200	2
chr1	43329800	43330500	2
chr1	43337600	43338500	2
chr1	43348000	43349000	4
chr1	43349200	43350200	4
chr1	43350300	43350700	0
chr1	43358700	43359600	3
chr1	43370500	43371900	2
chr1	43372700	43373100	2
chr1	43373500	43375000	2
chr1	43422900	43423500	2
chr1	43423900	43424400	2
chr1	43471900	43472800	3
chr1	43473000	43473300	1
chr1	43473900	43474300	1
chr1	43475600	43476000	1
chr1	43476300	43477000	1
chr1	43545200	43547000	5
chr1	43548200	43548600	2
chr1	43548700	43549100	2
chr1	43549800	43551300	3
chr1	43554000	43554700	2
chr1	43580500	43581300	1
chr1	43582000	43582800	2
chr1	43582900	43583800	3
chr1	43783000	43784000	3
chr1	43821300	43823100	3
chr1	43834500	43835500	2
chr1	43858500	43859200	1
chr1	43884400	43886000	3
chr1	43921100	43922200	2
chr1	43946800	43947600	3
chr1	43974700	43975600	3
chr1	43995200	43995700	1
chr1	44213200	44214100	4
chr1	44327300	44328700	4
chr1	44531500	44533200	3
chr1	44553300	44554100	3
chr1	44631600	44632200	3
chr1	44632300	44633100	3
chr1	44689300	44690000	2
chr1	44726600	44727300	2
chr1	44766800	44767800	1
chr1	44775400	44776200	4
chr1	44792900	44794100	3
chr1	44802800	44803500	3
chr1	44803600	44804700	4
chr1	44811800	44812400	3
chr1	44818200	44818800	2
chr1	44819800	44820700	4
chr1	44968100	44968500	2
chr1	44985900	44986800	3
chr1	45335900	45336300	1
chr1	45348100	45348800	2
chr1	45411400	45412000	2
chr1	45619600	45620600	3
chr1	46182500	46182900	2
chr1	46183300	46183800	2
chr1	46184200	46185500	5
chr1	46193600	46194600	1
chr1	46489200	46489800	2
chr1	47313500	47314300	3
chr1	47333600	47334500	2
chr1	51264200	51265200	1
chr1	51568900	51570400	5
chr1	51636700	51637300	2
chr1	51637600	51638500	1
chr1	51941100	51941900	1
chr1	51942000	51942600	1
chr1	51969900	51971300	3
chr1	51973500	51974400	3
chr1	51977000	51977800	3
chr1	52157600	52159800	5
chr1	52403800	52405200	4
chr1	52703000	52703800	2
chr1	52708200	52708600	2
chr1	52943700	52944300	2
chr1	53412200	53414100	5
chr1	53955900	53956300	1
chr1	53956400	53957200	2
chr1	53957300	53957700	1
chr1	53957900	53958500	1
chr1	54200000	54200800	4
chr1	54227700	54228400	2
chr1	54249700	54250500	2
chr1	54540700	54541400	2
chr1	54541500	54542400	3
chr1	54542600	54543700	4
chr1	54569100	54569600	1
chr1	54569700	54570600	3
chr1	54571100	54572500	6
chr1	58813700	58814100	1
chr1	58814400	58815100	3
chr1	58815200	58815600	2
chr1	58816100	58816700	3
chr1	61838900	61840200	1
chr1	61841700	61843000	2
chr1	62120700	62121300	0
chr1	62121800	62122700	2
chr1	63661300	63661800	1
chr1	63661900	63662700	3
chr1	63662900	63664100	3
chr1	63980400	63981100	2
chr1	64897400	64898900	3
chr1	64899100	64899600	1
chr1	65174900	65175900	2
chr1	65512100	65513800	3
chr1	66282300	66283300	3
chr1	66312300	66312700	1
chr1	66313200	66313600	1
chr1	66313700	66314400	2
chr1	66314800	66315600	1
chr1	66317100	66317600	1
chr1	66322600	66323500	1
chr1	66323900	66324300	1
chr1	66324900	66325500	1
chr1	66325900	66326300	2
chr1	66327500	66328000	1
chr1	66328500	66329300	2
chr1	66329400	66329800	0
chr1	66361600	66362800	2
chr1	66372400	66373100	2
chr1	66436000	66437300	3
chr1	67700100	67701300	4
chr1	67708200	67709600	2
chr1	67735800	67737000	4
chr1	67832700	67833600	3
chr1	68322100	68324400	5
chr1	68375600	68376200	1
chr1	68377400	68377800	1
chr1	68378500	68378900	2
chr1	68379000	68380100	1
chr1	68380200	68380600	1
chr1	68382000	68382400	1
chr1	68382600	68383800	2
chr1	68384000	68384900	1
chr1	68393500	68394300	0
chr1	70318000	70318800	1
chr1	70327300	70327700	1
chr1	75375100	75376000	3
chr1	75672700	75673100	2
chr1	75765500	75766500	2
chr1	75775500	75775900	1
chr1	75786000	75786900	3
chr1	76154400	76155400	4
chr1	76191700	76192100	1
chr1	76192300	76193400	2
chr1	76236300	76237300	2
chr1	76237400	76237800	1
chr1	76238200	76239000	3
chr1	76239100	76239500	2
chr1	76254000	76254400	1
chr1	76254600	76255900	1
chr1	76257800	76258400	1
chr1	82564400	82566000	4
chr1	84089500	84090300	2
chr1	84150200	84150700	1
chr1	84184900	84185700	0
chr1	84185900	84186300	1
chr1	84186600	84187400	1
chr1	84206000	84207300	2
chr1	84213000	84213900	0
chr1	84214000	84214400	1
chr1	84214700	84215900	1
chr1	84223900	84225900	4
chr1	84245700	84246800	3
chr1	84247200	84247900	1
chr1	84248400	84248800	1
chr1	84249000	84249700	0
chr1	84252100	84252900	1
chr1	84253000	84254200	3
chr1	84254500	84255300	3
chr1	84338700	84339100	1
chr1	84339400	84340200	1
chr1	84355400	84356000	1
chr1	84362400	84362800	0
chr1	84363100	84364100	3
chr1	84364200	84364600	0
chr1	84365600	84366200	2
chr1	84367200	84367600	1
chr1	84367900	84369100	2
chr1	84426300	84427100	0
chr1	84427600	84428600	2
chr1	84431700	84432500	0
chr1	84433200	84433600	1
chr1	84433700	84434100	1
chr1	84434400	84436000	3
chr1	84479000	84479900	3
chr1	84598500	84599900	4
chr1	84600000	84600800	1
chr1	85289200	85290300	2
chr1	85297400	85298200	1
chr1	85298400	85299200	3
chr1	85328400	85330500	4
chr1	85330600	85331300	2
chr1	85338400	85338900	0
chr1	85339500	85340100	2
chr1	85450500	85451800	3
chr1	85606600	85608000	3
chr1	85627700	85629900	2
chr1	85707800	85708600	2
chr1	85849500	85850900	3
chr1	88772900	88773300	0
chr1	88773600	88774700	2
chr1	88775100	88775500	0
chr1	88802600	88803200	2
chr1	88890900	88891700	3
chr1	89262000	89263300	3
chr1	91500700	91501500	4
chr1	91736300	91737600	4
chr1	91737800	91738300	1
chr1	92298800	92299700	3
chr1	92784300	92785800	6
chr1	92831900	92832700	4
chr1	92951000	92951400	1
chr1	93692300	93692700	3
chr1	93692800	93694100	5
chr1	93694500	93695200	2
chr1	93878500	93879400	3
chr1	94193500	94194600	1
chr1	94195000	94195400	1
chr1	94195900	94196300	1
chr1	94197000	94197400	0
chr1	94198300	94198700	0
chr1	94199200	94200700	3
chr1	94204200	94204800	1
chr1	94218800	94219300	1
chr1	94241600	94242500	1
chr1	94270200	94271400	2
chr1	94280600	94281100	2
chr1	94281300	94282200	2
chr1	94282500	94283200	1
chr1	94284300	94285500	4
chr1	94286600	94287100	1
chr1	94299900	94301800	5
chr1	94302000	94302400	1
chr1	94302800	94303200	2
chr1	94308100	94308500	1
chr1	94308600	94310000	1
chr1	94310200	94310600	2
chr1	94310800	94311600	3
chr1	94311700	94312500	0
chr1	94321700	94323000	3
chr1	94325300	94325700	1
chr1	94327400	94327800	1
chr1	94605600	94607200	2
chr1	94608000	94608900	3
chr1	94620200	94621800	3
chr1	94622200	94623000	2
chr1	94623100	94623500	3
chr1	94641400	94642400	2
chr1	94642600	94643000	1
chr1	94645800	94646900	2
chr1	94647000	94647900	3
chr1	94648100	94649000	2
chr1	94734700	94736100	4
chr1	94773400	94774400	3
chr1	94862000	94862400	0
chr1	94862600	94863000	1
chr1	94863100	94863600	2
chr1	94863800	94864200	2
chr1	94864300	94864700	2
chr1	94865500	94865900	1
chr1	94898300	94899600	3
chr1	95023300	95024500	2
chr1	95072400	95073200	4
chr1	99180500	99181000	3
chr1	101025100	101026000	3
chr1	103249800	103251300	2
chr1	103525500	103526700	6
chr1	108692100	108693000	3
chr1	108719500	108720700	4
chr1	108830000	108831400	4
chr1	109079400	109079900	1
chr1	109080000	109080700	2
chr1	109197300	109198800	6
chr1	109213700	109214600	4
chr1	109262600	109263800	3
chr1	109273800	109275500	5
chr1	109275600	109276100	2
chr1	109277200	109278300	3
chr1	109425800	109426600	3
chr1	109532300	109533100	2
chr1	109783400	109784000	1
chr1	109791700	109792500	3
chr1	109824000	109824800	3
chr1	110236300	110237000	1
chr1	110476700	110478000	2
chr1	110478200	110478500	1
chr1	111448600	111449400	3
chr1	113191500	113192600	4
chr1	114014500	114015500	2
chr1	114015600	114016000	0
chr1	115595400	115596000	2
chr1	115667600	115669800	3
chr1	116553500	116554100	2
chr1	116555600	116556000	1
chr1	116556300	116557400	3
chr1	117929600	117930400	3
chr1	119140100	119140900	4
chr1	145425500	145426200	1
chr1	145751400	145752300	1
chr1	145781300	145781800	0
chr1	145782100	145782800	2
chr1	145783100	145783500	1
chr1	145823900	145824800	3
chr1	145890800	145891300	2
chr1	145891600	145892000	2
chr1	145892100	145892800	3
chr1	145893000	145893700	3
chr1	145977700	145978100	1
chr1	145978200	145978800	2
chr1	145979200	145980200	3
chr1	145980300	145980700	2
chr1	145985100	145985800	3
chr1	146034600	146035600	5
chr1	146036000	146036500	2
chr1	146037000	146037900	3
chr1	146038000	146038500	2
chr1	146038700	146039600	4
chr1	147161400	147161900	1
chr1	147162100	147162800	1
chr1	147166900	147168500	2
chr1	147171800	147172700	4
chr1	147598800	147600500	8
chr1	148263000	148264400	4
chr1	148264500	148264900	1
chr1	148265200	148265600	1
chr1	148353700	148354300	2
chr1	148951700	148952900	3
chr1	149176600	149177000	2
chr1	149883300	149884000	3
chr1	149927100	149927900	3
chr1	149962200	149963100	3
chr1	150185900	150187200	5
chr1	150262400	150263600	4
chr1	150321300	150322200	3
chr1	150487100	150488100	3
chr1	150560500	150562200	5
chr1	150562400	150562900	2
chr1	150563600	150564000	2
chr1	150564600	150565200	2
chr1	150567600	150569000	6
chr1	150569500	150570400	4
chr1	150603400	150605100	4
chr1	150605200	150605600	2
chr1	150613200	150614000	2
chr1	150614100	150614500	2
chr1	150620000	150620900	2
